escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,3.0,0.0,3.0,7.0,47.9569892473118,48.0,20.0,68.0,2.0,0.0,0.0,2.0,0.0,1001.0,92.2469090909091,0.0,1001.0,60.0,23.0769230769231,32.0,3.609375,8.0,35.8215787495785,18162.3875436399,359.274,402.769
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,2.0,0.0,2.0,7.0,51.0822510822511,51.0,14.0,65.0,3.0,0.0,0.0,2.0,0.0,960.0,93.4218181818182,0.0,960.0,59.4559585492228,19.5833333333333,28.0,4.09821428571429,5.0,34.7516209611341,18287.0135631983,348.174,376.263
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,7.0,0.0,7.0,10.0,35.8757062146893,31.0,13.0,49.0,6.0,0.0,0.0,1.0,0.0,982.0,92.1847272727273,0.0,982.0,55.5379746835443,35.6415478615071,27.0,3.25,5.0,37.5894131544351,15204.9319420199,303.529,334.19
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,3.0,0.0,3.0,7.0,47.1264367816092,40.0,20.0,64.0,3.0,0.0,0.0,1.0,0.0,960.0,94.4887272727273,0.0,960.0,58.5135135135135,22.9166666666667,34.0,3.18382352941176,6.0,37.1288505253698,17937.5452514808,343.136,376.108
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,0.0,0.0,0.0,7.0,51.7034068136273,54.0,16.0,68.0,1.0,0.0,0.0,1.0,0.0,960.0,93.1338181818182,0.0,960.0,57.906976744186,10.4166666666667,32.0,3.890625,9.0,40.2105692554125,21499.3053626291,381.663,409.108
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,3.0,0.0,3.0,7.0,50.1057082452431,49.0,18.0,63.0,1.0,0.0,1.0,1.0,0.0,1007.0,91.72,0.0,1007.0,57.5460122699387,19.0665342601787,34.0,3.44852941176471,6.0,38.8321155025237,19177.2616690755,379.678,418.936
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,4.0,0.0,4.0,10.0,41.2398921832884,37.0,14.0,51.0,2.0,0.0,1.0,1.0,0.0,965.0,90.7283636363636,0.0,965.0,53.8799414348463,29.2227979274611,27.0,3.40740740740741,6.0,38.3133486828267,16908.7033422417,307.048,335.151
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,3.0,0.0,3.0,6.0,46.9827586206897,44.0,14.0,53.0,2.0,0.0,0.0,2.0,0.0,960.0,89.8250909090909,0.0,960.0,59.8701298701299,19.7916666666667,30.0,3.84166666666667,5.0,43.2670446565572,18056.7883088481,331.098,361.668
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,2.0,0.0,2.0,10.0,46.6165413533835,48.0,11.0,62.0,1.0,0.0,0.0,1.0,0.0,1002.0,93.3890909090909,0.0,1002.0,52.5333333333333,25.1497005988024,25.0,3.94,4.0,36.6749880103049,17334.7209333571,336.535,376.261
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,3.0,1.0,2.0,8.0,42.8571428571429,36.0,29.0,52.0,2.0,0.0,0.0,1.0,0.0,1035.0,88.4865454545455,0.0,1035.0,61.875,22.7053140096618,42.0,2.94642857142857,10.0,40.4441983066524,17589.4669555422,357.769,390.193
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,4.0,0.0,4.0,6.0,46.4601769911504,37.0,24.0,48.0,4.0,1.0,0.0,4.0,0.0,963.0,90.0410909090909,0.0,963.0,62.5525946704067,25.9605399792316,41.0,2.71951219512195,13.0,41.474083510441,16558.165495695,318.015,351.807
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,5.0,0.0,5.0,11.0,50.0,29.0,25.0,43.0,1.0,1.0,0.0,1.0,0.0,967.0,89.1836363636364,0.0,967.0,66.1224489795918,23.9917269906929,40.0,3.0375,15.0,41.6041933028321,16529.1828016167,331.249,360.74
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,5.0,0.0,5.0,13.0,47.6658476658477,36.0,21.0,52.0,2.0,0.0,1.0,1.0,0.0,1029.0,88.8105454545454,0.0,1029.0,57.8571428571429,31.9727891156463,36.0,2.8125,9.0,35.3316412239761,16538.7486931418,331.075,365.854
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,3.0,0.0,3.0,13.0,50.9316770186335,43.0,22.0,62.0,0.0,0.0,0.0,0.0,0.0,994.0,90.0541818181818,0.0,994.0,57.9518072289157,16.4989939637827,36.0,3.34027777777778,8.0,37.0971182802742,19864.7307041927,374.025,398.828
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,4.0,1.0,3.0,6.0,53.0474040632054,37.0,17.0,46.0,6.0,0.0,0.0,4.0,1.0,1001.0,89.7105454545455,0.0,1001.0,60.2758620689655,27.5724275724276,33.0,3.31060606060606,6.0,38.4616013209227,15720.3559537995,335.223,368.569
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,5.0,0.0,5.0,6.0,49.7727272727273,37.0,20.0,48.0,4.0,0.0,0.0,0.0,0.0,979.0,89.7661818181818,0.0,979.0,57.3684210526316,22.3697650663943,32.0,3.40625,4.0,38.9535068173349,18831.900255473,348.737,379.485
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,4.0,1.0,3.0,7.0,47.6190476190476,45.0,16.0,56.0,4.0,0.0,0.0,2.0,0.0,960.0,93.1141818181818,0.0,960.0,57.1056062581486,20.1041666666667,30.0,3.65,7.0,40.7120716606481,19239.8825675711,340.643,376.566
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,2.0,0.0,2.0,6.0,52.3076923076923,39.0,26.0,56.0,7.0,0.0,0.0,3.0,1.0,1026.0,89.8545454545454,0.0,1026.0,61.7079889807163,29.2397660818713,40.0,2.8,10.0,40.2569176420456,16357.4039429397,335.64,366.584
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,1.0,0.0,1.0,9.0,53.5211267605634,40.0,30.0,57.0,2.0,0.0,0.0,0.0,0.0,1035.0,86.5850909090909,0.0,1035.0,66.0046728971963,17.2946859903382,43.0,3.28488372093023,8.0,40.8486202366004,16692.7715265714,383.869,424.414
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,2.0,0.0,2.0,3.0,40.7949790794979,32.0,19.0,37.0,4.0,1.0,0.0,2.0,1.0,984.0,85.1745454545455,0.0,984.0,63.8472032742156,25.5081300813008,32.0,3.65625,6.0,43.4433333357918,16628.4719517289,321.696,348.914
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,5.0,0.0,5.0,11.0,38.7470997679814,39.0,12.0,50.0,1.0,0.0,0.0,0.0,0.0,966.0,88.6501818181818,0.0,966.0,57.277628032345,23.1884057971014,26.0,4.08653846153846,4.0,36.9839691879527,16359.9073429116,339.809,367.406
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,2.0,1.0,1.0,10.0,53.7678207739308,47.0,24.0,64.0,0.0,0.0,0.0,0.0,0.0,1007.0,88.0676363636364,0.0,1007.0,60.7940446650124,19.9602780536246,38.0,3.22368421052632,12.0,39.1461965384025,17189.8408263445,356.863,387.575
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,0.0,0.0,0.0,3.0,52.8985507246377,51.0,28.0,64.0,2.0,0.0,0.0,2.0,1.0,1032.0,87.2036363636363,0.0,1032.0,62.7586206896552,15.6976744186047,42.0,3.25,12.0,40.2254590147899,17926.032485582,368.918,401.581
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,1.0,0.0,1.0,9.0,52.6315789473684,37.0,25.0,57.0,5.0,0.0,0.0,2.0,1.0,986.0,91.0032727272727,0.0,986.0,62.1052631578947,22.920892494929,43.0,2.74418604651163,12.0,39.8493025564499,16683.8570484759,346.209,376.242
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,1.0,0.0,1.0,13.0,48.4234234234234,42.0,17.0,53.0,3.0,0.0,0.0,2.0,0.0,1041.0,86.1530909090909,0.0,1041.0,60.551724137931,30.3554274735831,34.0,3.22794117647059,13.0,37.1365921511389,14775.3150726706,334.982,374.596
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,2.0,1.0,1.0,11.0,47.5633528265107,57.0,23.0,79.0,1.0,0.0,0.0,0.0,0.0,997.0,89.8054545454545,0.0,997.0,61.244019138756,16.148445336008,37.0,3.45945945945946,10.0,37.039631013311,18871.6244969592,383.24,422.674
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,4.0,0.0,4.0,6.0,43.4782608695652,34.0,16.0,48.0,5.0,0.0,0.0,0.0,0.0,1036.0,90.2210909090909,0.0,1036.0,57.991513437058,31.7567567567568,32.0,3.203125,7.0,36.9961575230569,14870.5202653633,339.391,367.622
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,3.0,2.0,1.0,7.0,55.8333333333333,53.0,17.0,62.0,2.0,0.0,0.0,0.0,0.0,960.0,89.4258181818182,0.0,960.0,59.9747474747475,17.5,37.0,3.20945945945946,5.0,38.7605254112942,17443.9239965371,362.161,391.573
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,5.0,5.0,0.0,6.0,60.6653620352251,57.0,20.0,71.0,0.0,0.0,0.0,0.0,0.0,960.0,90.6890909090909,0.0,960.0,60.6888361045131,12.2916666666667,33.0,3.87121212121212,5.0,40.9310268294054,18030.2973958291,378.781,407.724
